content,content_language,id,lang,lang_orig,misinfome_label,split_label
"https://t.co/6sgEVIQBZ0
@LizCrokin @justpipertoo @American1st @Pudingtane @true_pundit @speedingisfun @208actor @KBinSC @NMLifestyles @Thomas1774Paine",,928613158348120064,en,en,not_credible,rest
"The terrorist came into our country through what is called the ""Diversity Visa Lottery Program,"" a Chuck Schumer beauty. I want merit based.",,925684982307348480,en,en,not_credible,rest
,,918471582569435136,en,en,not_credible,rest
,,918467315548684289,en,en,not_credible,rest
,,907537979543040000,en,en,not_credible,rest
,,907378866683043840,en,en,not_credible,rest
"Do you do the information, @carrefourbrasil? 
Carrefour financed the president of the campaign of the extreme right in Brazil
https://t.co/QZDIzM6pov #Politique internationale #Economie route @WikiStrikeW","Procede a informação, @carrefourbrasil?? 
Carrefour financiou campanha do presidente da extrema direita brasileira
https://t.co/QZDIzM6pov #Politique internationale #Economie via @WikiStrikeW",1059569374439333888,en,pt,not_credible,rest
"Walking! calls for democracy to welcome Marine to #Reims: ""push"" ""kill""
An overview of the Macron team's methods. https://t.co/IaURpo6ax3","En Marche! lance un appel à la démocratie pour accueillir Marine à #Reims : ""bousculer"" ""la tuer""
Un aperçu des méthodes de l'équipe Macron. https://t.co/IaURpo6ax3",860480875741499394,en,fr,not_credible,rest
Dirty Vaccines: New Study Reveals Prevalence of Contaminants https://t.co/L6dRU04pPm,,859014879302340611,en,en,not_credible,rest
I deliberately created aids... https://t.co/b3IRNfTooJ,,961341675875561472,en,en,not_credible,rest
"Would we have been lied to? According to the Chinese daily newspaper ""The People's Daily"", NASA would have found... https://t.co/PqSoSEKfJc","On nous aurait menti ? Suivant le quotidien chinois « Le quotidien du peuple », la NASA aurait constaté... https://t.co/PqSoSEKfJc",960979192023257088,en,fr,not_credible,rest
,,906703643176521728,en,en,not_credible,rest
,,906667251398582273,en,en,not_credible,rest
,,996478514433085442,en,en,not_credible,rest
A Saturday night in multicultural #Antwerp Old man is beaten up for drinking alcohol on terrace hallip-pittance. https://t.co/VhfpJegmv4,Een zaterdagavond in multicultureel #Antwerpen Oude man wordt in mekaar geslagen omdat hij alcohol had gedronken op terras halalpittazaak. https://t.co/VhfpJegmv4,995562518708932608,en,nl,not_credible,rest
Politics Coffee interview on current topics. https://t.co/m9JU66mr9L,Entrevista ao “Café na Política” sobre temas atuais. https://t.co/m9JU66mr9L,995228471688400896,en,pt,not_credible,rest
,,992042447051075585,en,en,not_credible,rest
"The one who read the drawing is the president of Malaysia...
The second is a stash of the same head of state who fled the country after losing the election.
The prettiest Koran, the thief, the thief, but he read well.... https://t.co/bZvvO54FxY","Fotoda ki kuran okuyan kişi Malezya devlet başkanı...
İkinci görsel de ise seçimi kaybettikten sonra ülkeden kaçan aynı devlet başkanının zulası...
Rahmetli güzel kuran okurdu, hırsız mırsızdı ama güzel okurdu.... https://t.co/bZvvO54FxY",995193315674021888,en,tr,not_credible,rest
"Senator Cryin’ Chuck Schumer fought hard against the Bad Iran Deal, even going at it with President Obama, & then Voted AGAINST it! Now he says I should not have terminated the deal - but he doesn’t really believe that! Same with Comey. Thought he was terrible until I fired him!",,994585463380987904,en,en,credible,rest
"Iran is the #1 state sponsor of terrorism providing direct aid to regional proxies such as Hezbollah, Hamas & the Taliban — all for the ultimate purpose of destroying Israel & America.  The #irandeal ultimately would have guaranteed Iran a nuclear bomb capable of reaching the US",,994024279699312641,en,en,not_credible,rest
,,987156748946423808,en,en,not_credible,rest
,,984990321087074305,en,en,not_credible,rest
"1-We know why FETH, the PKK and global masters are hostile to our president. On Twitter, for example, let's say the OK topic: most Twitter is thrown in countries where the FETH is active, and the PKK is active. Most boats calculate. We can understand Greece as well. What about inside? https://t.co/N2uyQ6JTKj","1-Cumhurbaşkanımıza FETÖ’nün, PKK’nın ve küresel efendilerinin neden düşman olduğunu biliyoruz. Mesela Twitter’da TAMAM başlığını  ele alalım twitlerin çoğu FETÖ’ nün ve PKK’nın etkin olduğu ülkelerden atılıyor.Çoğu bot hesaplar.Yunanistan’ı da anlayabiliriz. Ya içerdekiler. https://t.co/N2uyQ6JTKj",993944810254979072,en,tr,not_credible,rest
"Doup, Karnataka just now. See the Modi Magic https://t.co/bJBmoqR1Az","Udupi, Karnataka just now. See the Modi Magic https://t.co/bJBmoqR1Az",992034344737918976,en,hr,not_credible,rest
Clip of Bruce Lee playing table tennis with a nan-chaku. Extraordinary! https://t.co/BZbEep0OpW,,990945335886405633,en,en,not_credible,rest
"Atatürk... 347
Ismet Inonu.. 333
 Celal Bayar.. 210
 Cemal Gursel... 102
 Cevdet Sunay... 48
 Fahri Koruturk... 106
 Kenan Universe... 8
 Turgut Ozal... 22
 Suleiman Demirel.. 18
  A. Necdet Sezer...
 Abdullah Gul... 0
 R. Tayyip Erdogan... 0.","Atatürk… 347
İsmet İnönü… 333
 Celal Bayar… 210
 Cemal Gürsel… 102
 Cevdet Sunay… 48
 Fahri Korutürk… 106
 Kenan Evren… 8
 Turgut Özal… 22
 Süleyman Demirel… 18
 A. Necdet Sezer… 72
 Abdullah Gül… 0
 R.Tayyip Erdoğan… 0",988518716097908736,en,tr,uncertain,rest
Rs 4 lakh crore NPAs have returned due to insolvency system says corporate affairs Secretary. The amount is 44.44% of outstanding NPAs of 9 Lakh Crore. btw many more will happen in Next two quarters.  https://t.co/YIxeXuXmZL,,981900918512930816,en,en,not_credible,rest
,,976509149382025216,en,en,not_credible,rest
What the hell are you doing? https://t.co/B53b3xHAz7,Allah belanızı versin neyini buzladınız bunun şimdi? https://t.co/B53b3xHAz7,981825197400576001,en,tr,not_credible,rest
"Trump enters a mainframe and the kids start to cry like they saw a monster.
The Middle East children who have been burning missiles on the same condition have been living for years... https://t.co/gI7iLXjeqT","Trump bir anasınıfına giriyor ve çocuklar canavar görmüş gibi korkup ağlamaya başlıyor.
Aynı durumu üzerine füzeler yağan Ortadoğu çocukları yıllardır yaşıyor... https://t.co/gI7iLXjeqT",981485119092482048,en,tr,not_credible,rest
,,964466272858726405,en,en,not_credible,rest
,,962689838498680832,en,en,not_credible,rest
"Mexico is making a fortune on NAFTA...They have very strong border laws - ours are pathetic. With all of the money they make from the U.S., hopefully they will stop people from coming through their country and into ours, at least until Congress changes our immigration laws!",,980794173279342592,en,en,not_credible,rest
THREAD: Another @SecretaryZinke whopper: “This is the largest investment in public lands infrastructure in our nation’s history.” https://t.co/EPXXhQ7AUw,,973634854142099457,en,en,not_credible,rest
"When a country (USA) is losing many billions of dollars on trade with virtually every country it does business with, trade wars are good, and easy to win. Example, when we are down $100 billion with a certain country and they get cute, don’t trade anymore-we win big. It’s easy!",,969525362580484098,en,en,not_credible,rest
https://t.co/0R2dIHwg5L,,961658207021273089,en,en,not_credible,rest
"Thank you for all of the nice compliments and reviews on the State of the Union speech. 45.6 million people watched, the highest number in history. @FoxNews beat every other Network, for the first time ever, with 11.7 million people tuning in. Delivered from the heart!",,959034299222843394,en,en,not_credible,rest
"We need the Wall for the safety and security of our country. We need the Wall to help stop the massive inflow of drugs from Mexico, now rated the number one most dangerous country in the world. If there is no Wall, there is no Deal!",,953979393180950528,en,en,not_credible,rest
"....Because of the Democrats not being interested in life and safety, DACA has now taken a big step backwards. The Dems will threaten “shutdown,” but what they are really doing is shutting down our military, at a time we need it most. Get smart, MAKE AMERICA GREAT AGAIN!",,951790999784783872,en,en,not_credible,rest
"Reason I canceled my trip to London is that I am not a big fan of the Obama Administration having sold perhaps the best located and finest embassy in London for “peanuts,” only to build a new one in an off location for 1.2 billion dollars. Bad deal. Wanted me to cut ribbon-NO!",,951679619341737986,en,en,not_credible,rest
Remember these names. Shame. #DreamActNow #DeportationCaucus @SenateDems @HouseDemocrats @NancyPelosi @SenSchumer https://t.co/za5l2v1jFQ,,944028270147682304,en,en,not_credible,rest
https://t.co/TZNfIv13sB,,940875564075880448,en,en,not_credible,rest
"Maria Elena Boschi: ""ours is the first G7 equal opportunities""... true! Our era was G8 #smemorella #primadellaclasse 🙄 @meb",Maria Elena Boschi: “il nostro è il primo G7 sulle pari opportunità”... vero! Il nostro era G8 #smemorella #primadellaclasse 🙄 @meb,930780448309030912,en,it,uncertain,rest
"""If one day, my words are against science, choose science.""
Mustafa Kemal Atatürk",,928675794372608001,en,en,not_credible,rest
Teachers spend $1.6 BILLION per year on school supplies. The Republican tax bill ELIMINATES their ability to deduct those expenses.,,927644500398432256,en,en,uncertain,rest
"The crowd fled at the sound of gunshots. 

Imagine the deaths if the shooter had a silencer, which the NRA wants to make easier to get.",,914853465926639618,en,en,not_credible,rest
Valuable Catalan firefighters go to the forefront to protect the people who want to vote #Catalonia #1Oct https://t.co/fBJ7z68eI6,De valeureux pompiers catalans vont au front pour protéger la population qui veut voter #Catalogne #1Oct https://t.co/fBJ7z68eI6,914611388970143749,en,fr,not_credible,rest
This outfit is truly charming. Congratulation BHU IIT for discarding those ugly relics of colonial times! https://t.co/obnf1xU9Um,,878893465144348672,en,en,not_credible,rest
,,841381559466901504,en,en,not_credible,rest
,,835862485240426498,en,en,not_credible,rest
,,823988820936953856,en,en,not_credible,rest
Turkey's parliament voted to grant each citizen a $90 annual grant for citizenship through a proposed law against the morning. Give me the message,TBMM'de sabaha karşı kabul edilen kanun teklifiyle her vatandaştan yıllık 90 TL 'vatandaşlık aidatı' alınması kabul edildi. Ver mehteri ver,861883945079779329,en,tr,not_credible,rest
,,810944957972410368,en,en,not_credible,rest
What kind of a referendum process will be called 'send Nude' yaahshagavah?,'send Nude' yaahshagavah nasıl bir referandum süreci olacak acaba yaa :) https://t.co/JeJBiLSMLu,835487795649085442,en,tr,not_credible,rest
"That's the message about driving change, right? https://t.co/1mCSndZ38m","Ehliyet değişimi ile ilgili olarak böyle bir mesaj geldi, doğru mu? https://t.co/1mCSndZ38m",804680602305921024,en,tr,not_credible,rest
,,778945865562091520,en,en,not_credible,rest
Syrian artist Tammam Azzam created a Statue of Freedom from the ruins in Aleppo https://t.co/FtBsNAMA9w,Suriyeli sanatçı Tammam Azzam tarafından Halep'teki döküntülerden yapılan Özgürlük Heykeli https://t.co/FtBsNAMA9w,790498194459353088,en,tr,not_credible,rest
"ZEKA KÜPÜ LOZAN'CILAR.
BAK BURNUMUZUN DİBİBİNDEKURS BU LAJİVERT RENKLONADALARI LOZAN DA YUNANİSTAN'A VERDİK.
UTANMADAN LOZAN'A ZAFER DİYORSUNUZ. https://t.co/1MVlgYNfAX","ZEKA KÜPÜ LOZAN'CILAR.
BAK BURNUMUZUN DİBİNDEKİ BU LAJİVERT RENKLİ ADALARI LOZAN DA YUNANİSTAN'A VERDİK.
UTANMADAN LOZAN'A ZAFER DİYORSUNUZ. https://t.co/1MVlgYNfAX",781983321123393536,en,de,not_credible,rest
"@majorgauravarya @AsimBajwaISPR @adgpi 
#SurgicalStrike #PakistanSmashedIndia https://t.co/45HP68jbeW","@majorgauravarya @AsimBajwaISPR @adgpi 
#SurgicalStrike #PakistanSmashedIndia https://t.co/45HP68jbeW",781691191482060800,en,id,not_credible,rest
"He's a fool enough to try a blow on the roof to enter the Flying F-16 with a iron, but he calls people a fool... https://t.co/3CvpSHzrha",Uçan F-16'ya demirle girmek için çatıya çıkan adamlara darbe deneyecek kadar ahmak ama millete ahmak diyor... https://t.co/3CvpSHzrha,756451060378640384,en,tr,not_credible,rest
,,586581417204682754,en,en,not_credible,rest
"The Canton of Ticino parliament has banned the BURQA Act, with a fine of CHF 10,000 for those who fail to comply with the law. Good! #omnibusla7","Parlamento del Canton Ticino ha messo FUORILEGGE il BURQA, con multa di 10.000 franchi per chi non rispetterà la legge. Bene! #omnibusla7",669785331894497281,en,it,credible,rest
"The Islamic veil covering the face is prohibited by Italian law and the law must be enforced. 
#arenagiletti ST https://t.co/cxdTtmf0vW","Il velo islamico che copre il volto è vietato dalla legge italiana e la legge va applicata. 
#arenagiletti ST https://t.co/cxdTtmf0vW",668446341014626304,en,it,not_credible,rest
,,1252918247843753984,en,en,not_credible,rest
"#Salvini: This week: ROVERETO kindergarten, they took a pig-pig-yard off because the Islamists were insulting themselves. #PortPort","#Salvini: Questa settimana: scuola materna di ROVERETO, hanno tolto una giostrina-maialino perché gli islamici si offendevano. #PortaaPorta",651164063053967360,en,it,not_credible,rest
"He hits like Zidane hdhd
 extreme-positive laaannon
 I think there was some sort of incident on the Trip. 
#GeorgeFloydMurder https://t.co/9KMeETTvHT","Zidane gibi vuruyor hdhdhd
 aşırı pozitif laaannn
 şu olayın bir benzeri Gezi'de de vardı galiba 
#GeorgeFloydMurder https://t.co/9KMeETTvHT",1266660556867604480,en,tr,not_credible,rest
"THE RSS goons has attacked on a Hindu woman who attempt sehri  for a muslim Kashmiri girl in recent days.
India is occupied by RSS.they have full control over media,judiciary,law enforcement & national securities.
Would this country remain stable if this remains carried on. https://t.co/bD01QFrkfr",,1254966427448197121,en,en,not_credible,rest
#Hinduphobia_in_Arab . And she is the princess celebrated by Dmk it wing and single source idiots. Bloody paid campaign rats https://t.co/iU7rxG3bz1,,1252800761353826308,en,en,not_credible,rest
,,1250467636497903616,en,en,not_credible,rest
"A woman calling herself advocate was found in Reliance Mart, Rani Bagh, Delhi flouting social distancing rules, without mask, touching multiple products/ packets and removed her shirt when security took her out.
#IndiaFightsCorona https://t.co/JrZ2rRYkby",,1251442682750091264,en,en,not_credible,rest
"What's tweet above might cause me to lose information might look wrong for the right information you can see 
Thank you. ...
So I want to....
Election-https://t.co/GwXn1BuS7p","ऊपर जो ट्वीट किया है मेरे जानकारी में कमी करने के कारण शायद गलत है सही जानकारी के लिए इसपर आप देख सकते है 
धन्यवाद ।।
शमा चाहता हु ।।
Election comission ki site :- https://t.co/GwXn1BuS7p",1250828428829265921,en,hi,not_credible,rest
"બહેરામ પુરા ના પરીક્ષિત લાલ નગર માં રહેતા મસ્તાન મકસુત ને પોલીસ દ્વારા બેહરેમિ થી લાઠી ચાર્જ કરતા એને ગંભીર ઇજા પહોંચી છે,  મગજ થી સમજી ના શકતો આ બેકસૂર મકસુત ને આવી બેહરમી થી મારે એ બિલકુલ ચલાવી ના લેવાયે,  આ બધી પોલીસ પર સરકારે કડક પગલાં લેવા જોઈએ.... #RSSterror @GujaratPolice https://t.co/3dLlrszwiT","બહેરામ પુરા ના પરીક્ષિત લાલ નગર માં રહેતા મસ્તાન મકસુત ને પોલીસ દ્વારા બેહરેમિ થી લાઠી ચાર્જ કરતા એને ગંભીર ઇજા પહોંચી છે,  મગજ થી સમજી ના શકતો આ બેકસૂર મકસુત ને આવી બેહરમી થી મારે એ બિલકુલ ચલાવી ના લેવાયે,  આ બધી પોલીસ પર સરકારે કડક પગલાં લેવા જોઈએ.... #RSSterror @GujaratPolice https://t.co/3dLlrszwiT",1250668491612524544,en,gu,not_credible,rest
At a store in Australia!  Chinese national not being allowed to buy groceries at a store! Racism will be another challenge due to #Corona!! https://t.co/Tjlc29peq7,,1250038192075501568,en,en,not_credible,rest
,,1247555480496549890,en,en,not_credible,rest
"I DON'T KNOW MATH
I'M NOT A MEDICAL PERSON.
But doesn't this painting seem abnormal to you? https://t.co/gJYuxJ2XCN","BEN MATEMATİK BİLMEM
TIP İNSANI DA DEĞİLİM..
Ama bu tablo size de anormal gelmiyor mu? https://t.co/gJYuxJ2XCN",1249809408126783498,en,tr,not_credible,rest
"""Tributaries of Kyon Tewdhana Tiwari almost died last week in the UP case of a trial, but they were seriously injured by Islamic Jihadist who attacked them."" 😥 🙏 https://t.co/ppYzCgtTOJ
@dramthink odi_in
@myogiadityanath#dontkillourheros https://t.co/huaCoOMRYp","कल डां वंदना तिवारी जी कि मृत्यु हो गई वह पिछले हफ्ते ही UP में कोरोना टेस्ट के लिए गई थी पर इस्लामिक जिहादीयों ने उन पर हमला कर गंभीर रूप से घायल कर दिया था आज उनकी मौत हो गई। 😥🙏 https://t.co/ppYzCgtTOJ
@narendramodi_in
@myogiadityanath#dontkillourheros https://t.co/huaCoOMRYp",1248069982505730049,en,hi,not_credible,rest
"Today, Tributary Tiwari, dead, had died in the UP last week for the investigation, but Islamic jihadists were severely injured and they were killed today. 😥 🙏 
#RIP_dr_vandana_tiwarihttps://t.co/5i1sSMNVqi","आज डां वंदना तिवारी कि मृत्यु हो गई वह पिछले हफ्ते ही UP में कोरोना टेस्ट के लिए गई थी पर इस्लामिक जिहादीयों ने उन पर हमला कर गंभीर रूप से घायल कर दिया था आज उनकी मौत हो गई। 😥🙏 
#RIP_dr_vandana_tiwari https://t.co/5i1sSMNVqi",1247944213691420672,en,hi,not_credible,rest
"جنوبی افریقہ لاک ڈاؤن ناکام ہوا ۔۔۔
We shuld avoid this kind of situation. lockdown in south Africa has failed, looting taking place in super markets https://t.co/hW9FGrF6FM",,1247791888817483781,en,en,not_credible,rest
"CCTV capture people looting in South Africa 🇿🇦:

Lockdown in South Africa has collapsed. people break into supermarkets to loot.

Stomach infrastructure is a big promble in Africa.

👇🏿👇🏿👇🏿 https://t.co/zPUv45gUpM",,1247500168242573312,en,en,not_credible,rest
,,1246667404559564800,en,en,not_credible,rest
"USA wants #hydroxychloriquine urgently from India 

India Govt in return asked 

➡️Unrestricted Access to USA market for its Pharma companies
➡️Lift all bans levied by US FDA 
➡️FDA will not harass Indian Pharma companies henceforth

USA accepted all demands in 24 hours",,1247421495057559552,en,en,not_credible,rest
"In Brazil, television channels showed India's prime minister Modi's speech in their own country and Brazil did it last night. https://t.co/pGOP9GzbFc",ब्राज़ील के टेलीविज़न चैनलों ने भारत के प्रधानमंत्री मोदी का भाषण अपने देश में दिखाया और कल रात को ही ब्राज़ीलिओ ने ये कर दिखाया। https://t.co/pGOP9GzbFc,1247237875491430406,en,hi,not_credible,rest
,,1244334221721731073,en,en,not_credible,rest
"THE FRAUD OF SÃO PAULO
Of the 201 deaths, 119 had a negative result to the coronavirus. other 37 exams were considered inadequate, or that is to say, no was possible to carry out the analysis because the samples were damaged, whether by lack from material, incorrect collection...","A FRAUDE PAULISTA
Das 201 mortes, 119 tiveram resultado negativo para o coronavírus. Outros 37 exames foram considerados inadequados, ou seja, não foi possível fazer a análise porque as amostras estavam prejudicadas seja por falta de material, coleta incorreta...",1247215840136740864,en,pt,not_credible,rest
"सोलापूर ब्रेकिंग :
- सोलापूर विमानतळ परिसरात पुन्हा लागली आग. 
- दिवे लावण्याच्या वेळेदरम्यान लागली भीषण आग.
- आगीचे कारण अद्याप अस्पष्ट मात्र फटाक्यामुळे आग लागल्याचा स्थानिकांचा आरोप
@News18lokmat @meemilind @manojkhandekar @MaheshMhatre @solapurpolice https://t.co/EeE7BTuXjL","सोलापूर ब्रेकिंग :
- सोलापूर विमानतळ परिसरात पुन्हा लागली आग. 
- दिवे लावण्याच्या वेळेदरम्यान लागली भीषण आग.
- आगीचे कारण अद्याप अस्पष्ट मात्र फटाक्यामुळे आग लागल्याचा स्थानिकांचा आरोप
@News18lokmat @meemilind @manojkhandekar @MaheshMhatre @solapurpolice https://t.co/EeE7BTuXjL",1246840397336162304,en,mr,not_credible,rest
"The HOLANDA what has quarantined and no has closed a shop, the epidermal's of the has passed and is going to the end of the epidemic https://t.co/X6sBgHTiEB","A HOLANDA que não fez quarentena e não fechou uma loja,  já passou do pico da epidee está indo para o fim da epidemia https://t.co/X6sBgHTiEB",1245079417933742081,en,pt,not_credible,rest
"CORRECTION: This video is a 2019 prank from Jakarta, Indonesia.",,1244302529422184449,en,en,not_credible,rest
"India’s health minister rn. 

Let that sink in.. #CoronavirusPandemic https://t.co/3j8R3LIC2I",,1244265614060871681,en,en,not_credible,rest
,,1243569684370337797,en,en,not_credible,rest
Novel way of enforcing a lockdown. Only hope no one breaks a bone. https://t.co/xGfo00CFEr,,1244256602825220096,en,en,not_credible,rest
,,1243455689562849283,en,en,not_credible,rest
Take a look at this man's innovative way to make people stay indoors in #Goa. #usergeneratedcontent #stayhomestaysafe #coronavirus https://t.co/YsPZ3bOLkT,,1244162176186609664,en,en,not_credible,rest
,,1243255837218312193,en,en,not_credible,rest
And this stunt on Amona bridge is going viral. More effective than lathis. https://t.co/fUjO39Kqdg,,1243920114317025280,en,en,not_credible,rest
,,1242839503460433926,en,en,not_credible,rest
"#AzimPremji foundation is truly one of the most inspirational forces of social change. Thank you for changing the lives of our kids @salaambaalakngo
https://t.co/nT1oaykc5y",,1243463704085065728,en,en,not_credible,rest
In Italy. People of all religions bow down and asking for forgiveness... https://t.co/9Vu94wA9Q6,,1243367365351321600,en,en,not_credible,rest
,,1242120894849470474,en,en,not_credible,rest
"This is crazy . If you are home , go on Netflix now ....... Type “My Secret Terrius” and go to season -1 and episode 10 and move straight to 53 minutes point ! (P.S. this season was made in 2018 and we are in 2020) . This is shocking 😡😡😡 was it a plan ?? https://t.co/KqTZwA1IO2",,1243184302336012292,en,en,not_credible,rest
"The show called #MySecretTerrius reportedly predicted the #CoronavirusOubreak.

https://t.co/i8EuAKn9yG",,1243139185151578112,en,en,not_credible,rest
,,1241647058194333696,en,en,not_credible,rest
,,1241304688655392768,en,en,not_credible,rest
,,1240639088627253250,en,en,uncertain,rest
Learn From Italy. No More Spaces Are Available In Hospitals. Please Do Not Step Out Of Your Homes For Next 21 Days. #21daylockdown #21DaysChallenge https://t.co/YnpxiawhLn,,1242505615210983425,en,en,not_credible,rest
"Trump refused to take the threat of the coronavirus seriously, now he won’t take responsibility as his administration has been totally unprepared for this crisis. https://t.co/Jdh1GY9HHS",,1242193904553865216,en,en,not_credible,rest
Lockdown means lockdown In Italy https://t.co/ZTxCrMboJn,,1241846240503087105,en,en,not_credible,rest
,,1238204151508713474,en,en,not_credible,rest
,,1237612814694408192,en,en,not_credible,rest
"Since the day he first started, I'm suggesting that this virus was created by human hands, and has a purpose. Finally, someone found the evidence. All I'm wrong about is I didn't guess the inventors from America. His inventors are French. Here, watch with the documents. https://t.co/QSB0N9pcrh","İlk başladığı günden beri bu virüsün insan eliyle yaratıldığını, ve bir amacı olduğunu iddia ediyorum. Nihayet birileri kanıtını bulmuş. Tek yanıldığım konu mucitlerini Amerikalı tahmin etmemmiş. Mucitleri Fransız. Buyrun, belgeleriyle beraber izleyin. https://t.co/QSB0N9pcrh",1241708851050807296,en,tr,not_credible,rest
"#CoronavirusOutbreak: @SrBachchan shares a picture of a stamp on his hand to denote he has self-quarantined, and urges fans to 'keep safe and be cautious'. #CoronavirusPandemic 
https://t.co/fLTFR4TQCu",,1240134357320425472,en,en,not_credible,rest
,,1234686556708974594,en,en,not_credible,rest
"The 2018 G.Korean series is 'My Secret Terrius' 10. The virus described in its episode attacked the lung in five minutes and had 2 /14 days incubation; to increase the mortality rate to 90%, it says it's being manipulated and currently has no cure or vaccine... https://t.co/aqeAI2xtSu","2018’de yayınlanan G.Kore dizisi ‘My Secret Terrius’'in 10. bölümünde ifade edilen virüsün 5 dak içinde akciğere saldırdığı ve 2 /14 gün kuluçka süresinin olduğu; ölüm oranını %90'a çıkarmak için, üzerinde oynandığı ve şu anda tedavi veya aşısı olmadığı belirtiliyor... https://t.co/aqeAI2xtSu",1239079778621313026,en,tr,not_credible,rest
This is Horrible! On this train an old Hindu Saint is being beaten by Christians because he got into a compartment which was predominantly Christians & they did not want this Hindu man to sit with them. If I was on that train I swear I would have went berserk on those Christians! https://t.co/5gLywPSg0w,,1238996265297420288,en,en,not_credible,rest
"Guys...Now Maggie is a common bench of our mother's meat. 

Recently, a few days ago, we brought in India with a glass of being jealous, our foreign companies would teach us a lesson from foreign companies.
Adopt the Holi, Swadeshi, foreign and multiftide.
 _Boycott of #Maggie_https://t.co/GlPSc7vJxC","दोस्तों ...अब मैगी वालों ने हमारे गौ माता के मांस (Beef) का भी समान बेंच रहें हैं। 

हाल ही में कुछ दिन पहले #Maggi वाले हम हिंदुस्तानियों को शीशा मिला कर मैगी नूडल्स खिलाते थे, ये विदेशी कंपनीयों को हमें सबक सिखाना होगा।
इस होली स्वदेशी अपनाओ विदेशी भगाओ।
 #मैगी_का_बहिष्कार_करो https://t.co/GlPSc7vJxC",1237220273285292033,en,hi,not_credible,rest
"य हाँ र भा सु त the
China Me (20) Lakh Se Zyada 
&Qubool Kiya Yeh Dekh Kar Ke Gt; The Ek Bhi Musalman Ko Virus Effect Nahi Kiya Yeh Samajhne To Baad Wahan Logon Me Ibrath Huwa = ALLAHU AKBAR https://t.co/DKmSDEVUIM","यहाँ भारत मे सुदर्शन गुरु मुसलमानो के आर्थिक वहिष्कार की बात कर रहा है उधर
China Me ( 20 ) Lakh Se Zyada 
Log Islam Qubool Kiya Yeh Dekh Kar Ke &gt; Corona Virus Ek Bhi Musalman Ko Effect Nahi Kiya Yeh Samajhne Ke Baad Wahan Logon Me ibrath Haasil Huwa = ALLAHU AKBAR https://t.co/DKmSDEVUIM",1237215206020763648,en,id,not_credible,rest
"Your tears will not be seen cause You don't have blue eyes,
No one light a candle for you or hold a rally to save you.
They call you criminal
Beause you are a Muslim!
@hrw @UNHumanRights
#RSS_KillingMuslims
#SaveMinoritiesInIndia https://t.co/OzkcvKkclx",,1234428911666302983,en,en,not_credible,rest
Please share.. Not sure of the source of this but could save lives.. Huge if it is true.. https://t.co/fsxdndXm0m,,1234185512493232128,en,en,not_credible,rest
"Konda, which accurately forecast the June 23rd elections, released a preliminary election survey.

➡️ AKP 29%

➡️ CHP 27%

➡️ HDP 12%

➡️ GOOD Party 10%

➡️ MHP 8%

➡️ Future Party 5%

➡️ Ali Babacan's party 6%

➡️ Pure Party %1

➡️ OTHER %2.","📌 23 Haziran seçimlerini doğru tahmin eden Konda, ön seçim anketi yayınladı.

➡️ AKP  %29

➡️ CHP  %27

➡️ HDP %12

➡️ İYİ Parti %10

➡️ MHP  %8

➡️ Gelecek Partisi %5

➡️ Ali Babacan'ın partisi %6

➡️ Saadet Partisi %1

➡️ DİĞER %2..",1234161528250781706,en,tr,not_credible,rest
,,1233313365591760896,en,en,not_credible,rest
"This photo was taken by OUR COMMANDERS on March 11700, 2020, today at 5:00 p.m.

#Idlib Serakib-Neyrab.

AFTER A RELEVANT MISSION, OUR F-16S, WHO ARE SERVING, SEND LOVE TO OUR DEMETERS ON LAND. https://t.co/CZplXrh9nv","Bu fotoğraf 011700 Mart 2020’de yani bugün saat 17.00’de KOMANDOLARIMIZ tarafından çekildi.

#İdlib Serakib-Neyrab üstü.

İlgili GÖREV SONRASI, görevi icta eden F-16’larımız karadaki MEHMETÇİKLERİMİZE SEVGİLERİNİ GÖNDERİRKEN. https://t.co/CZplXrh9nv",1234158495009837056,en,tr,not_credible,rest
"Take this seriously! 
Corona virus compared to other viruses...
 https://t.co/EJ8BLxsmP7","Bu olayı ciddiye alın ! 
Corona Virüsü’nün diğer virüsler ile kıyaslaması...
 https://t.co/EJ8BLxsmP7",1234119077351784449,en,tr,not_credible,rest
,,1232010533349548035,en,en,not_credible,rest
,,1231884654090825728,en,en,not_credible,rest
"The motto ""Take possession of your city, sleep, resign the government"" is thrown in Ankara. People are awake... https://t.co/Cm3qQgeFi7","Ankara'da ""Şehidine sahip çık, uyuma, hükümet istifa"" sloganları atılıyor. Millet uyandı... https://t.co/Cm3qQgeFi7",1233873429528502274,en,tr,not_credible,rest
"Is this why the #Delhigenocide #Police nd 4wks? Somebody feels 
If the Delhi Police is doing their job, they'll just set off by looking at this video once.....@IndiaToday@TimesNow the question who does 2b https://t.co/nHgJVDWABn your job. @RahulGandhi@priyankagandhi https://t.co/R8a4tANngC","Is this why the #Delhigenocide #DelhiPolice nd 4wks ? किसी को लगता है 
कि दिल्ली पुलिस अपना काम कर रही है ..तो वो अपनी गलतफहमी इस वीडियो को देख कर दूर कर ले.....@IndiaToday @TimesNow Question the ones who r 2b https://t.co/nHgJVDWABn do your job . @RahulGandhi @priyankagandhi https://t.co/R8a4tANngC",1233628773410455557,en,hi,not_credible,rest
