content,content_language,id,lang,lang_orig,misinfome_label,split_label
"In the Basilicata Regional Council, where there are no gender preferences, only men sit! Half unrepresented population (s)","Nel Consiglio regionale della Basilicata, dove non ci sono preferenze di genere, siedono solo uomini! Metà popolazione non rappresentata (s)",705699882103869440,en,it,credible,training
#Afghanistan After 14 years of war (5 billion euros spent by Italy) more terrorist attacks. Bombs are never a solution!,#afghanistan Dopo 14 anni di guerra (5 miliardi di € spesi dall'Italia) ancora attacchi terroristici. Le bombe non sono mai una soluzione!,612935802813829121,en,it,credible,training
"Public debt, record at 2.194 billion in April.
For #Padoan it's ""BORING Issue."" Explain it to Italians massacred with taxes! #Salvini","Debito pubblico, record ad aprile con 2.194 MILIARDI.
Per #Padoan è ""questione NOIOSA"". Lo spieghi a italiani massacrati di tasse! #Salvini",610799276290146304,en,it,credible,training
,,1245999063385817090,en,en,not_credible,training
,,1244472418002853893,en,en,uncertain,training
,,1239297198749335552,en,en,not_credible,training
"This picture from Dr. Dharamvir Bharji's book, 1971 was of Pakistan's war, where the husband was not able to save his wife as a 'permanent rapt', he was called upon to have his wife's son� This is the whole of Pakistan from 1947 and after 1971, in Bangladesh since https://t.co/LtqBD1L0w7","ये तस्वीर डॉ धर्मवीर भारती जी की पुस्तक से ली गयी हैं,  1971 भारत पाकिस्तान युद्ध का हैं, जहाँ पति अपनी पत्नी की (लगातार बलात्कार की गयी )अस्मत बचा ना सका, लाश हो चुकी पत्नी को लेकर कहा जाये? यही तो पूरा पाकिस्तान 1947 से और  1971 के बाद से बांग्लादेश में हिन्दुओं https://t.co/LtqBD1L0w7",1228497444918431745,en,hi,not_credible,training
Best footage so far. 💯 #Culiacan https://t.co/JUunUDjJTA,,1184996101411049472,en,en,not_credible,training
HDFC BANK Using Stamp on Passbook and declaring they are not liable to take the responsibility over one Lakh....that means savings upto *ONE LAKH ONLY is safe in Private Banks* https://t.co/naWjMXRcod,,1184441941859037184,en,en,credible,training
,,1157740352838742016,en,en,not_verifiable,training
The school is said to be DPS Rajbag. Will someone please also confirm this? https://t.co/JdlHcdCyFk,,1152406913134428161,en,en,not_credible,training
"7) So fuck on! Yes! We’ve earned our right to sexual pleasure. 

But remember, they’re also trying to take away our access to birth control. If you get pregnant & exercise your right to choose your own destiny & healthcare, you may be thrown in prison. #SexStrike #SorryNotSorry",,1128019665366671360,en,en,not_verifiable,training
"Violent attack on ISKCON members by West Bengal Police. Their crime was they were selling Geeta.  👇
#bangali_didi #MamataBanerjee #Mamata https://t.co/1lceq5q7R1",,1125982461173817344,en,en,not_credible,training
The United States is the ONLY industrialized country without universal healthcare. The #MedicareforAll Act ensures that every person living in the U.S. has access to healthcare and comprehensive benefits. Today's hearing is a historic step towards making it happen. https://t.co/8LBJO5ssis,,1123225494009339909,en,en,credible,training
"...and ending mass incarceration and deportation. We don’t need someone who voted for the Iraq War, for mass incarceration, and for the Bankruptcy Reform Act while voting against gay marriage, reproductive rights, and school desegregation.",,1121386231433052160,en,en,uncertain,training
"#NotreDame: THE NEW BIG GAME: BURNING YOUR OAK CHARPENT!!
The first to do so can become, at your choice:
👍 government spokesperson, 
👍 presenter @BFMTV,
👍 ""journalist"" to @decoders,
👍 columnist at @France5tv
👍 comedy at @franceinter https://t.co/hELTR8yFUT","#NotreDame : LE NOUVEAU GRAND JEU: BRÛLES TA CHARPENTE EN CHÊNE!!!
Le 1er qui y arrivera pourra devenir, au choix:
👍porte-parole du gouvernement, 
👍présentateur @BFMTV ,
👍""journaliste"" aux @decodeurs ,
👍chroniqueur sur @France5tv
👍comique sur @franceinter https://t.co/hELTR8yFUT",1119708782727258112,en,fr,not_credible,training
"Congress has already given up on 2019. She is asking workers to prepare for ""इस वाली की नहीं 2022 वाले की"" 😂😂 https://t.co/OmBw1rM7P3",,1111230922609704960,en,en,uncertain,training
"He broke down the key to sit in Bua's lap, Ajam Khan said Modi vote two https://t.co/GpJeSydJwi","बुआ के गोद में बैठने से चचाजान नाराज हुए, आजम खान बोले मोदी को सीधे वोट दो https://t.co/GpJeSydJwi",1084331472587276290,en,hi,uncertain,training
"It takes the necessary steps to secure our border, protect our communities, and end the plague of crimes committed by illegal aliens against American citizens. We have a crisis at our border w/ 2,000 inadmissible migrants arriving every day, many of whom are being exploited. 2/3",,1083027467953164290,en,en,uncertain,training
,,1073580868353056768,en,en,not_credible,training
"There are two different issues here. The horrific lack of transparency by the majority board members of @NCSBE With not one election protest filed, the candidate declining to call for a recount, the candidate conceding the race, and every local board of elections certifying 1/2 https://t.co/pbrbvc74wB",,1071422355870748673,en,en,mostly_credible,training
"The Saudi Regime passed the death sentence against Esra al Gamham, a human rights activist who has been in custody since 2015, for supporting the protests in the Katic.
Gamham's last words: I'm going to die innocent. Allah and the good people will restore justice https://t.co/TKQwvzA9JR","Suudi Rejimi, 2015'den beri tutuklu bulunan insan hakları aktivisti Esra el Gamham hakkında, Katif'teki protestolara destek verdiği için başı kesilmek suretiyle idam kararı verdi.
Gamham'ın son sözleri: Suçsuz olarak idama gidiyorum. Allah ve iyi insanlar adaleti tesis edecektir https://t.co/TKQwvzA9JR",1031446076212084736,en,tr,uncertain,training
"Bruce Ohr of the “Justice” Department (can you believe he is still there) is accused of helping disgraced Christopher Steele “find dirt on Trump.” Ohr’s wife, Nelly, was in on the act big time - worked for Fusion GPS on Fake Dossier. @foxandfriends",,1029335579845115904,en,en,not_verifiable,training
"Redemption language, history, morality and faith
How they look, what a hero
When he said no water, no place.
Our love of water for every field 

We'll go. We'll go on the road
We'll go in the bowl, the water on the knee
One day it'll be evening, we'll go
Our song is on the lips, https://t.co/HFNbC8D1cE","Kurtulur dil, tarih, ahlak ve iman
Görürler nasılmış, neymiş Kahraman
Yer ve gök su vermem dediği zaman
Her tarlayı sular arkımız bizim 

Gideriz nur yolu izde gideriz
Taş bağırda, sular dizde gideriz
Bir gün akşam olur bizde gideriz
Kalır dudaklarda şarkımız bizim https://t.co/HFNbC8D1cE",1025010869753794561,en,tr,not_credible,training
"“I believe McClintock is beatable. Word is getting out that he is shamelessly dishonest and utterly ineffective; he has authored three laws since he’s been in office; two renamed post offices.”

I’m standing up to McClintock’s abysmal leadership, join me! https://t.co/gTajAOZPLe",,1019966015952654337,en,en,not_credible,training
My thoughts on President Trump's remarks in Brussels this morning: https://t.co/x0k3k0lOkA,,1017066924805632002,en,en,credible,training
,,1008526634658377728,en,en,not_credible,training
"West Virginians are outraged to learn Pat Morrisey joined a federal lawsuit to allow insurance companies to deny coverage for people with pre-existing conditions. Today, Manchin's campaign launched https://t.co/6W6SsQo3xb to give the people of WV the chance to speak out. #wvsen",,1010194276628787200,en,en,mostly_credible,training
For all those smarting from rejection: those in power today (&in a position to judge you) will not necessarily  be proven right tomorrow. And their judgement of you might look downright silly.... https://t.co/jiDzjbaRyt,,1006221148533739522,en,en,not_credible,training
"Mr. Yeddyurappa, at-least now, show some self respect, and stop bowing to an outsider who can't even win his own seat!

 #KannadaSwabhimana https://t.co/pK2raRdkea",,973909777607680001,en,en,not_credible,training
#tbt to Wayne LaPierre in 1999. #CPAC https://t.co/oVfq3VR9zs,,966701532015153153,en,en,uncertain,training
"The first emergency is unemployment, especially in the south. 7 out of 10 young people have no work, many do not even look for it anymore. One of the first urgent measures will be decontribution and remission to businesses that employ unemployed young people. #Italy18 #CorriereTV https://t.co/sr3SlGjvGi","La prima emergenza è la disoccupazione, soprattutto al Sud. 7 ragazzi su 10 non hanno lavoro, molti non lo cercano nemmeno più. Uno dei primi provvedimenti urgenti sarà la decontribuzione e detassazione per le aziende che assumo giovani disoccupati. #Italia18 #CorriereTV https://t.co/sr3SlGjvGi",965974363106414592,en,it,uncertain,training
LA NASA CONFIRME QUE LE RÉCHAUFFEMENT CLIMATIQUE EST UNE FRAUDE : L’ANTARCTIQUE GAGNE 112 MILLIARDS DE TONNES DE GLACE PAR AN https://t.co/n4tCHljLOW via @citoyenneFrance,,961559577396473861,en,en,not_credible,training
LA NASA CONFIRME QUE LE RÉCHAUFFEMENT CLIMATIQUE EST UNE FRAUDE : L’ANTARCTIQUE GAGNE 112 MILLIARDS DE TONNES D... https://t.co/n4tCHljLOW,,960194140876177408,en,en,not_credible,training
Ending #TPS and deporting legal workers would cost the United States ~$164 billion in GDP over a decade. We must #SaveTPS.,,925775891086692355,en,en,uncertain,training
"That's the whole point. To give him equal opportunity... Teaching him, clearing the way... Which would pave the way for Turkey... Take it to the top. https://t.co/7U8jnXJOTI","Bütün mesele bu işte... Ona fırsat eşitliği verebilmek... Onu eğitmek, önünü açmak... ki O da Türkiye'nin önünü açsın... Zirvelere çıkarsın. https://t.co/7U8jnXJOTI",911094735292424195,en,tr,not_verifiable,training
,,906620071090499591,en,en,not_credible,training
,,782260238233767936,en,en,credible,training
Beltram: no'll make it. no let's rest until we identify and arrest everyone.,Beltrame: não vão conseguir. Não vamos descansar até identificar e prender todos.,736207678331092992,en,pt,not_verifiable,training
"Landings, more than 6,000 illegal immigrants in Italy since the beginning of the year (+ 58% compared to last year) and Corriere.it also speaks of ""risk of INVASION.""","Sbarchi, oltre 6.000 clandestini in Italia da inizio anno (+ 58% rispetto all'anno scorso) e anche corriere.it parla di ""RISCHIO INVASIONE"".",697736446116044800,en,it,credible,training
"Good morning, good morning, 🥳 to the best 🥳 https://t.co/tDumntnD74",Günaydın günaydınnn haribolara gelesiciler 🥳🥳🥳 https://t.co/tDumntnD74,1281455402790670337,en,tr,not_credible,training
"A Haber published the price of fuel for other countries by changing it to TL, sjxjsjsjsjsjsjsjsjsjsj https://t.co/yteig2PSwD","A Haber, diğer ülkelerdeki akaryakıt fiyatlarını TL’ye çevirerek yayınlamış sjdjxjsjjxjssjsjsjshsjsjsj https://t.co/yteig2PSwD",1273627968053686273,en,tr,credible,training
,,1265561791347769344,en,en,not_credible,training
"Donald Trump killed his personal assistant, Carolyn Gombell, in October 2000. He strangled her because he'd gotten her pregnant and was threatening to tell the press. Then he bribed NYPD Police Chief Bernie Kierik to cover it up. IT'S TIME TO INVESTIGATE. #JusticeForCarolyn",,1265347622660739072,en,en,not_credible,training
"The termination of dismissals today is no longer due to government delays. If only one worker loses his job because of them, President Count will have to take responsibility for it.
#18 May","Il blocco dei licenziamenti oggi non c’è più a causa dei ritardi del governo. Se in queste ore anche un solo lavoratore dovesse perdere il proprio posto per colpa loro, il presidente Conte dovrà assumersene la responsabilità.
#18maggio",1262324292571758592,en,it,credible,training
"The U.S. Congress was proposed by the code 6666 for #Covid19.

Summarize by law; intruders, tests, positive ones are isolated.

Children can be forcibly taken without family trail.

Those who don't want to take the test won't have any objection.
https://t.co/IvACzZAyfH","ABD Kongresine #Covid19 için 6666 kodu ile yasa önerilmiş.

Yasaya göre özetle; izinsiz evlere girilecek, test yapıcak, pozitif çıkanlar izole edilecek.

Çoçuklar aile izini olmadan zorla alınabilecek.

Test yaptırmak istemeyenlerin itiraz hakkı olmayacak.
https://t.co/IvACzZAyfH",1260706718100619267,en,tr,not_credible,training
"Summarizing: They went to the EU with a mandate to say no to the ESM. 
They have returned with the ESM as the only instrument currently available to the EU.
They justified themselves by saying that the others wanted it.
Portugal, Spain and Greece say no to ESM","Ricapitolando: FRACCHIA E PINOCCHIO sono andati in UE con il mandato di dire no al MES. 
Sono tornati con il MES come UNICO strumento al momento disponibile da parte dell'UE.
Si sono giustificati dicendo che LO VOLEVANO GLI ALTRI.
Portogallo, Spagna e Grecia hanno detto NO al MES",1260471751357739012,en,it,mostly_credible,training
"Yer Nusaybin

Police try to take them into custody, firing bullets on children playing on the site. The boy in the yellow shirt who didn't run away from the police is called Bahoz and mentally challenged. The police, who took Bahoz to the armored vehicle, slapped him and left him.

His mother says Bahoz trembled for hours https://t.co/2aAwupRLKd","Yer Nusaybin

Polis, sitede oynayan çocukların üzerine kurşun sıkarak gözaltına almaya çalışıyor. Polisten kaçmayan sarı tişörtlü çocuğun adı Bahoz ve zihinsel engelli. Bahoz’u zırhlı araca götüren polis, tokatlayıp bırakıyor.

Annesi, Bahoz’un saatlerce titrediğini söylüyor https://t.co/2aAwupRLKd",1259189430532931584,en,tr,credible,training
"Delhi's Daryaganj Ka Hal

By flying Social Distortion Messages, You'Re Pushing Every Person In Delhi To Death, Your Vote Bank #Aravindkeriwala
If this goes on, your resignation is going to need your vote bank, because there's no room in hospitals. https://t.co/8DE3S0j08V","दिल्ली के दरियागंज का हाल

Social Distancing की धज्जियाँ उड़ाकर आप दिल्ली  के हर निवासी को मौत के मुँह में धकेल रहे हैं आपके वोट बैंक वाले #अरविंदकेजरीवाल जी
ऐसे ही चला तो जल्द ही, आपका इस्तीफा आपका ही वोट बैंक मांग रहा होगा, क्यूंकि अस्पतालों में जगह नहीं रहेगी। https://t.co/8DE3S0j08V",1255482621934657536,en,hi,not_credible,training
https://t.co/6fEymjTjUM,,1249858152578920449,en,en,not_verifiable,training
China president Xi Jinping visited Masjid and request Muslims for Dua in present crisis country going through. https://t.co/PPJfHeJ47U,,1228327906683883520,en,en,not_credible,training
,,1224305371356987392,en,en,not_verifiable,training
"I don't even know where to look for the disasters that are coming.
I don't know where to start. Really.
Tomorrow I begin to ask Question Time what the devil we are doing in an Algeria which unilaterally says that the sea in front of Sardinia is its own.
A PD VICE!","Non so più nemmeno dove guardare per i disastri che stanno arrivando.
Non so da dove cominciare. Davvero.
Domani incomincio a chiedere al question time che DIAMINE stiamo facendo a fronte di un'Algeria che unilateralmente dice che il mare davanti alla Sardegna è suo.
UN VIZIO PD!",1224683866616729600,en,it,mostly_credible,training
"As of now, the capital Gaz's entire $7,925,000 Red Crescent donation has been reported to the Ensar Foundation. And we say, ""The aid to the Red Crescent doesn't go to the owners, it's going to be a favor,"" and they're investigating and lynching. 👇
Via @yazparov https://t.co/pMwjbikWNB","An itibariyle Başkent Gaz'ın tam 7 milyon 925 bin dolarlık Kızılay bağışının Ensar Vakfına aktarıldığı ortaya çıktı. Bir de ""Kızılay'a yapılan yardımlar ihtiyaç sahiplerine gitmiyor, yandaşa gidiyor"" diyoruz diye soruşturma açıp linç ediyorlar. Alın belgesi 👇
Via @yazparov https://t.co/pMwjbikWNB",1222306171312386049,en,tr,credible,training
A selfie-taker is also crowned with Jakarta's overflowing https://t.co/jNzh3ynLBC,Cengar cengir selfie di tengah warga Jakarta yang kebanjiran https://t.co/jNzh3ynLBC,1212586822749941760,en,id,uncertain,training
"This is very upset. On the one hand, the UPI is the topmost in the case of a crime against women, and on the other hand, the UPI is at the bottom of girls.

Why don't the BJP save its own daughter, give me her daughter by cheerful nerships?

https://t.co/f1CVsFcjhI","ये बात बहुत परेशान करने वाली है। एक तरफ तो महिलाओं के खिलाफ अपराध के मामले में यूपी सबसे ऊपर है और दूसरी तरफ लड़कियों की शिक्षा के मामले में यूपी सबसे नीचे।

भाजपा वालों को खुद के बेटी बचाओ, बेटी पढ़ाओ नारे की दुर्गति करने के बाद भी शर्म क्यों नहीं आती।

https://t.co/f1CVsFcjhI",1206807098329223168,en,hi,uncertain,training
"The hero of 26/11

Even are being hit with 23 bullets, he captured Terrorist Kasab

A salute to this warrior Tukaram Omble 

#MumbaiAttacks https://t.co/X37ngTDl4D",,1199148758035906560,en,en,not_credible,training
.@BorisJohnson – fixed your bus for you. https://t.co/Tmf4IXeDPE,,1191714474727821319,en,en,not_verifiable,training
"This is how #Napoleon asked his prefect to treat wildfires.
Simple, clear, effective!

#ChanteloupVineyards 
#Beziers https://t.co/ONAN3FAZ6P","Voici comment #Napoléon demandait à son préfet de traiter les allumeurs de feux de forêts.
Simple, claire, efficace!

#ChanteloupLesVignes 
#Béziers https://t.co/ONAN3FAZ6P",1190954341617864704,en,fr,not_verifiable,training
"Voter ID is a blatant attempt by the Tories to rig the result of the next general election.

3.5 million don’t have access to any photo ID. If you restrict that to passport or driving licence it’s 11 million.

https://t.co/rX9nugdcCQ",,1183292462216953859,en,en,credible,training
I heard @SenatorMonti disagree with my proposal to give #VotoaiSixteen. But I think we need to put the problem of the under - representation of young people in our society into practice. It was twice as much as the 1965's in the post-war period and now it's almost half. https://t.co/3jrjY3ONdE,Ho ascoltato @SenatoreMonti non concordare con la mia proposta di dare il #VotoaiSedicenni. Credo però che dobbiamo porci concretamente il problema della sottorappresentazione dei giovani nella nostra società. Erano il doppio degli over65 nel dopoguerra e ora son quasi la metà. https://t.co/3jrjY3ONdE,1178580273300201475,en,it,mostly_credible,training
,,974635121012813824,en,en,not_credible,training
The Beer Loving Party https://t.co/4tTlWmBqtU,Bira Sevenler Partisi https://t.co/4tTlWmBqtU,923513420946821121,en,tr,credible,training
".@CBSNews intentionally misled its viewers with a report Sunday evening that failed to accurately portray the clear intent of Secretary Pompeo's remarks to Martha Raddatz on ABC News regarding the origin of the virus in Wuhan, China.",,1259694260242264065,en,en,uncertain,training
An American hunter hunted an 11-year-old mountain goat that the Nadıyaman Directorate for Nature Protection and National Parks allowed to be shot as a part of hunting trip. I cannot ease my anger at the news. I'm calling the people who signed that in the Nature Department. You are more dangerous than Corona https://t.co/LzqOApPbXm,"Adıyaman Doğa Koruma ve Milli Parklar Müdürlüğü'nün av turizmi kapsamında vurulmasına izin verdiği 11 yaşındaki dağ keçisi, Amerikalı bir avcı tarafından avlandı. Habere öfkemi dindiremiyorum. Doğa koruma müdürlüğünde o imzayı atanlara sesleniyorum. Corona’dan daha tehlikelisiniz https://t.co/LzqOApPbXm",1232714036011245568,en,tr,credible,training
"ANI moment for #NewsX channel. NewsX panel posts own journalists as students, 4 of the 6 people on the panel are from the channel, and speaking against the interest of real students. Pls investigate @zoo_bear @free_thinker Full link here. 😂 https://t.co/CFI0QU7gNq https://t.co/MpmDTLx7BN",,1207748784341557248,en,en,credible,training
,,1163365017028349952,en,en,not_credible,training
,,1152639110982455296,en,en,credible,training
🔥 🔥 🔥 Fire by @notredameparis: A video test ➡️ that the official thesis of the accident is hard to digest 🔥 🔥 https://t.co/0btgeq9qWv,🔥🔥🔥 Incendie de @notredameparis : Un test vidéo ➡️ montre que la thèse officielle de l’accident est dure à digérer 🔥🔥🔥 https://t.co/0btgeq9qWv,1119696012426326016,en,fr,not_credible,training
We are so close to getting funding to help FL and PR recover after devastating storms. But the Dems keep holding it up. They need to stop making disaster relief a partisan fight! Let’s get this done NOW! https://t.co/4NTXdkDpMd,,1110289787049725954,en,en,not_verifiable,training
"#MichaelCohen:
-Convicted of lying to Congress re: Russia investigation
-Going to jail
-""Don't believe a word he says!""

#ElliottAbrams:
-Convicted of lying to Congress re: arming Contra death squads
-Pardoned, then appointed Envoy to Venezuela
-""Don't dare question his past!""
🤔",,1100878179307347970,en,en,mostly_credible,training
"""Americans can be proud that we have more women in the workforce than ever before — and exactly one century after Congress passed the Constitutional Amendment giving women the right to vote, we also have more women serving in Congress than ever before."" - @realDonaldTrump #SOTU",,1092978085660684288,en,en,uncertain,training
"What's “ridiculous” is billionaires who think they can buy the presidency to keep the system rigged for themselves while opportunity slips away for everyone else. The top 0.1%, who'd pay my #UltraMillionaireTax, own about the same wealth as 90% of America. It's time for change. https://t.co/D04G5fNvpa",,1090252713156403200,en,en,mostly_credible,training
The High Court in London has ruled in favour of Swiss banking giant UBS to take possession of Vijay Mallya’s Central London house. (file pic) https://t.co/IfNJQBS4AO,,1065595158194880512,en,en,not_credible,training
‘I can think of nothing more American.’  — Beto O'Rourke — the man taking on Ted Cruz — brilliantly explains why NFL players kneeling during the anthem is not disrespectful https://t.co/bEqOAYpxEL,,1032017750829531142,en,en,not_verifiable,training
What makes Barber’s “if you move to NC after passage of voter ID you obviously support bigotry” polemic even more silly and pointless is the fact that both Apple & Amazon already operate in many states that require various levels of #VoterID. #NCPOL #NCGA https://t.co/0OmxY7CK23 https://t.co/gooTQn878r,,1011282380043247617,en,en,credible,training
Will be giving a Full Pardon to Dinesh D’Souza today. He was treated very unfairly by our government!,,1002177521599860736,en,en,not_verifiable,training
"Mugabe's casket cost 17b?
It has been computerised in such a way that after his internment, his family can watch his remains through their phones. Supplier of casket said the facilities in it will Prevent corpse from decomposing for 10 years https://t.co/xpABeUKJ4h",,1172188705416798219,en,en,not_verifiable,training
"This is one of the most famous paintings in American history: Declaration of Independence.

I decided to put red dots on all the men who held slaves.

Next time someone puts them on a pedestal and says we can't question their judgement on guns or whatever, show them this image. https://t.co/oA6vjjzW8V",,1168189409549803524,en,en,credible,training
"How many more people have to die before we reinstate the assault weapons ban & the limit on high-capacity magazines & pass universal background checks? After they passed in 1994, there was a big drop in mass shooting deaths. When the ban expired, they rose again. We must act now.",,1158429661552152577,en,en,uncertain,training
"If out-of-state drivers paid gas tax, they would contribute $73 million to fix our roads. No matter where you’re from, you should pay your fair share for using our infrastructure.",,1136812714268004354,en,en,mostly_credible,training
,,1125005280897486848,en,en,uncertain,training
"“I support Medicare for All,"" says Sen. Kamala Harris clarifying that the bill doesn't get rid of private insurance #CNNSOTU https://t.co/dVFA7KdMrt",,1127571625568866304,en,en,not_verifiable,training
"Third-world 🗑 being allowed into our nation. 

No Assimilation.
Stuck in the dark ages.

I believe this to be in #IlhanOmar's district - But hardly a Recognizable American State

#Minnesota #Minneapolis 

No wonder she's so casual about #SomePeopleDidSomething https://t.co/vULPnVie5X",,1120497462945419265,en,en,not_credible,training
"Global warming a ‘fear campaign’ by scientists ‘hooked on government grants,’ Greenpeace founder says   https://t.co/4awZ0oxase",,1107319318641967104,en,en,not_credible,training
"Global warming a ‘fear campaign’ by scientists ‘hooked on government grants,’ Greenpeace founder says | News | LifeSite https://t.co/0n5X9FRban",,1105695646663823360,en,en,not_credible,training
,,1097982669793775616,en,en,not_verifiable,training
plus good news from the what meetings we had here on Davos in Switzerland. The Indonesian group RGE has revealed great interest on making one investment from R$ 7 billion on our state. Let's with the negotiations still in this week and bring news. #SPemDavos https://t.co/HR9ehdI55R,"Mais uma boa notícia fruto dos encontros que tivemos aqui em Davos, na Suíça. O grupo indonésio RGE revelou grande interesse em fazer um investimento de R$ 7 bilhões em nosso Estado. Vamos avançar com as negociações ainda nesta semana e trarei novidades. #SPemDavos https://t.co/HR9ehdI55R",1088398044570271744,en,pt,credible,training
"Here is our #5YearChallenge.

Western Peripheral Expressway, providing world-class infrastructure, became operational in a time-bound deadline. https://t.co/cZrz2GHyFU",,1086124616467116032,en,en,uncertain,training
"From Pompidou to Macron, the Rothschild system always takes advantage of public debt... https://t.co/6yWn10WaIC","De Pompidou à Macron, le système Rothschild tire toujours profit de la dette publique… https://t.co/6yWn10WaIC",1071689819598843904,en,fr,not_credible,training
"After a decade of progress, the rate of uninsured children is now rising. This is very troublesome. Every child needs access to quality, affordable healthcare.
https://t.co/tBJJIYl2MA",,1069644125467742208,en,en,mostly_credible,training
"A #RecordOfResults for our military: 
#FY19NDAA (signed into law in August) includes the largest pay raise in nearly 10 years & provides our service members with the resources, equipment, and training they need. https://t.co/gfSeWeCQvT",,1068614125348110336,en,en,credible,training
"I'm in Detroit at General Motors HQ. 

We bailed you out. 
We gave you tax breaks. 

Your workers are the reason your CEO took home almost 22 MILLION DOLLARS last year alone (295x your company's average employee).

And this is how you repay them? 

#CorporateGreed https://t.co/VUwjUROmZv",,1067511247514546176,en,en,credible,training
Ay who is this Halal NY Queen™ in the new Spider-Man game that wont hug Spider-Man?! 😂😍 https://t.co/7IHJXR4Tmz,,1041362214941323265,en,en,uncertain,training
"Plus or two months ago, I spoke on interview what would have already taken away Brazil's advice of the from the UN, no just for if position against Israel, for always being in the  to take the initiative to take the initiative to get the project in its done. this support current to corrupt one convicted and imprisoned is just plus example of our position.","Há mais ou menos 2 meses falei em entrevista que já teria tirado o Brasil do conselho da ONU, não só por se posicionarem contra Israel, mas por sempre estarem ao lado de tudo que não presta. Este atual apoio a um corrupto condenado e preso é só mais um exemplo da nossa posição.",1030801797064151041,en,pt,credible,training
"Fake News reporting, a complete fabrication, that I am concerned about the meeting my wonderful son, Donald, had in Trump Tower. This was a meeting to get information on an opponent, totally legal and done all the time in politics - and it went nowhere. I did not know about it!",,1026084333315153924,en,en,not_verifiable,training
"Of the Convention #PCdoB: Manuela d'Ávila candidate for the president of the Republic ""For one Brazil with the future"" #Manu... https://t.co/mAZscUk0f9","Convenção Nacional do #PCdoB: Manuela d'Ávila candidata a Presidenta da República ""Por um Brasil com futuro""  #Manu… https://t.co/mAZscUk0f9",1024711437766221824,en,pt,not_verifiable,training
"Do not discard the Voter ballots after voting. If we need a second round, we need to use the same compass. RTW, please.
(It's just a little bit written under the selection paper. To keep an eye on it.)
Let everyone know.
No...please...
Rtw and FAV, please.","Oy kullandıktan sonra Seçmen pusulalarını atmayınız. İkinci tur yapılması gerekirse aynı pusulayı kullanmamız gerekiyormuş.. RTW lütfen.
(Secmen kagidinin altında ufacık yazılmış.Gözden kacmasi icin.)
Herkesin haberi olsun.
Ne olmaz...Ne olur...
Rtw  ve FAV lütfen.",1004809532558725122,en,tr,uncertain,training
🏡🎉🏡🎉🏡🎉 https://t.co/7Nts26ywWT,,1000030118813761539,en,en,credible,training
"In a city where drug-related deaths are at epidemic levels, indeed it is now over 1000% higher than the EU average, it is reckless for a Glasgow Tory MSP to peddle this nonsense. Drug use has to be treated as a public health matter, not a criminal matter.
https://t.co/lUv4biIGeg",,998933174657978368,en,en,not_verifiable,training
"Vaccine Warning! Ask for the return of the DT-Polio #DTP without aluminum, without HepatiteB. About Marisol... https://t.co/XT1jzVZsKl","Attention vaccin! Demandez le retour du DT-Polio #DTP sans aluminium, sans HepatiteB. A suivre propos Marisol... https://t.co/XT1jzVZsKl",704611981303615488,en,fr,not_credible,training
"Sister's name:- Priyanka Reddy

Profession:- Veterinary Doctor

Yesterday Mohammad Pasha & gang punctured her scooty, kidnapped, gang raped & then burnt her alive

She only knew how to deal with ANIMALS 

But 
She had no clue what to do when HUMANS transformed into ANIMALS. https://t.co/1MktMDsgrS",,1200380515343159299,en,en,uncertain,training
"Police has released the photo of prime accused in the murder of #PriyankaReddy is 'MOHAMMED' Pasha.

#HangMohammedPasha #JusticeForPriyankaReddy https://t.co/U44gAIhV72",,1200324087693758464,en,en,uncertain,training
"Priyanka Reddy Rape and Murder Case Solved, Four People Arrested. Main suspect: Mohammad Pasha. A dara hua....Waiting for secular whitewash.  https://t.co/j45uO6upcm",,1200318741445136384,en,en,uncertain,training
"बालाकोट एअर स्ट्राइकचा पुरावा! VIDEO आला समोर, पाहा कसा उद्ध्वस्त केला दहशतवाद्यांचा कॅम्प
#Balakot #Airstrike #IndiaArmy #मराठी #बातमी
https://t.co/2U4WOmEZ8I","बालाकोट एअर स्ट्राइकचा पुरावा! VIDEO आला समोर, पाहा कसा उद्ध्वस्त केला दहशतवाद्यांचा कॅम्प
#Balakot #Airstrike #IndiaArmy #मराठी #बातमी
https://t.co/2U4WOmEZ8I",1180026436410728448,en,mr,not_credible,training
"It's been a few minutes since a woman in a German book that was given to students had her head open in the original photo, and MEB was able to put on an edit and hand it out in a headscarf — https://t.co/DKLpFNy6Rk","Öğrencilere verilen Almanca kitabında yer alan bir görseldeki kadının orijinal fotoğrafta başı açık iken MEB'in, montajla başörtüsü takıp öyle dağıttığı anlaşılalı birkaç dakika oldu https://t.co/DKLpFNy6Rk",1124687368177557504,en,tr,credible,training
"@JStein_WaPo There are multiple doctored GND resolutions and FAQs floating around. There was also a draft version that got uploaded + taken down. There’s also draft versions floating out there.

Point is, the real one is our submitted resolution, H.Res. 109: https://t.co/ZlgWmNQn57",,1094331348813340672,en,en,not_verifiable,training
"....I am a Tariff Man. When people or countries come in to raid the great wealth of our Nation, I want them to pay for the privilege of doing so. It will always be the best way to max out our economic power. We are right now taking in $billions in Tariffs. MAKE AMERICA RICH AGAIN",,1069970500535902208,en,en,not_verifiable,training
